"DOY","Ta","Tw","SoilMoistureContent","Precipitation","RunOff","deltaD","Taweek","Twweek","Dweek"
1,9.34639637503602,9.79049707395389,99.5266295856014,0.161944378402189,0,0.0109382349999994,8.78878598231616,9.24551500514312,9.78772586761905
2,8.33846324955505,8.86133210558902,99.9326751058047,1.43906828030487,0,0.0097158050000008,8.78316863533245,9.2350799290621,9.79493857309524
3,6.88218429828203,7.59212380084519,100,2.11398863999071,1.32200129869773,0.010577249999999,8.91148988962673,9.40816643092399,9.80306666142857
4,7.318590557108,7.91846858044113,100,1.04936014811957,0.278360148119589,0.0114291233333308,8.84893030749831,9.29362681298932,9.81210272333333
5,7.24055313370604,5.91376798572567,100,1.22374291685806,1.12274291685807,0.0122707283333394,8.48621076353959,8.57460748606428,9.82203854119048
6,4.22335621788,4.74305106850277,99.766120297879,0.307180446818573,0,0.0131014050000005,7.64652658390416,7.74000422463244,9.83286511595238
7,7.50609945809805,8.23667443777075,99.4387782008854,0.310986854509457,0,0.0139205216666607,7.2650918985236,7.57941643611835,9.84457269714286
8,8.96503406873001,10.198350747365,99.1169779963734,0.646299693232071,0,0.0147274833333402,7.21061156905131,7.63768124660565,9.85682159952381
9,9.76365200414205,9.891158713011,100,2.47930400121632,0.61877099577643,0.0155217383333284,7.41420996256374,7.78479933338022,9.86989992095238
10,8.99912757433401,9.74303932264687,99.8139169589004,0.59087543835069,0,0.0163027650000007,7.71663043057117,8.09207297935188,9.88379617309524
11,8.82769735243903,10.2335988843521,99.2954110074261,0.381241072788539,0,0.0170700866666706,7.93221711561845,8.42280587991059,9.89849827714286
12,8.86271572368503,9.20694943916905,99.6544994431105,1.27063265352651,0,0.0178232600000001,8.1639546284726,8.89326037325965,9.9139936
13,7.07087013795604,7.71893077168435,99.6365705606297,0.794106676278835,0,0.0185618833333301,8.5707423313406,9.31838604514273,9.93026899119048
14,7.86666096367901,9.31820504625557,100,4.84201252451129,3.25386836545584,0.0192855983332993,8.62225111785217,9.47289041778342,9.94731082190476
15,9.03339493508003,10.0153360647605,100,14.4126376052932,13.4986376052932,0.01999408,8.63201695590217,9.44674546312564,9.96510502357142
