"DOY","Ta","Tw","SoilMoistureContent","Precipitation","RunOff","deltaD","Taweek","Twweek","Dweek"
1,4.18530285511201,5.60465969923208,99.116381396723,1.78692569551827,0,0.0109382349999994,7.30988720183845,8.19382400196404,9.78772586761905
2,5.35241997607,6.10511278941362,98.9934047325554,0.558535003748599,0,0.0097158050000008,6.73542370935201,7.61902873711076,9.79493857309524
3,6.67933220910601,7.68701785867951,98.8672440512318,0.710758978014564,0,0.010577249999999,6.41577796176529,7.36695827463057,9.80306666142857
4,8.272460821707,9.63660552222159,100,2.88160485922907,0.228470936076747,0.0114291233333308,6.29036891889929,7.25810136686128,9.81210272333333
5,7.28408984714201,7.16319340744342,100,1.30444306511366,0.851443065113671,0.0122707283333394,6.26440636451101,7.12184231618666,9.82203854119048
6,5.63146897632703,6.07496859633045,99.6704226904122,0.156634035618283,0,0.0131014050000005,6.22012856596972,6.98140480057345,9.83286511595238
7,4.989553930478,5.45474632560203,99.251770724612,0.046022051299739,0,0.0139205216666607,6.05637551656315,6.81804345698896,9.84457269714286
8,5.01669664450901,6.28330830296596,98.8920543708866,0.270425469411935,0,0.0147274833333402,6.17514605790558,6.91499325752237,9.85682159952381
9,6.37624887475505,7.40106420774094,100,2.56636271496079,0.055444271290753,0.0155217383333284,6.3214073291463,7.10012917442627,9.86989992095238
10,5.50885886651605,5.14032443717199,99.8708863475673,0.237329521350953,0,0.0163027650000007,6.15419685163345,6.73631582849663,9.88379617309524
11,4.36313660510604,5.81967484523087,100,1.52847182443152,0.486801345782453,0.0170700866666706,5.5957219635476,6.19104001749795,9.89849827714286
12,3.11665402874701,4.01990377371064,100,1.05729827351,0.387298273510027,0.0178232600000001,5.00037398949117,5.74199864125041,9.9139936
13,4.72652937524703,6.52188268255126,100,1.89725025922499,0.950250259224987,0.0185618833333301,4.8710969036226,5.80584351071053,9.93026899119048
14,4.38532429427704,5.99538835232571,99.9401164103985,0.77717461559778,0,0.0192855983332993,4.78477838416532,5.88307808595677,9.94731082190476
15,4.91395403868802,6.10095983749923,99.5108022148684,0.191028706704857,0,0.01999408,4.77010086904803,5.85702830517581,9.96510502357142
16,5.14041663624602,6.26387538940415,99.1071373534638,0.209502707893053,0,0.0206870466666995,4.59355340640389,5.69457275969912,9.98363712642856
17,4.29874313206903,4.74814178063058,98.8129014777209,0.140646186385595,0,0.0213642533332994,4.42067973005431,5.63854666590749,10.0028922990476
18,4.01136032213503,5.39159063058692,98.4580162713201,0.25767219039892,0,0.0220254916667013,4.37042597534417,5.57739177810121,10.0228553866667
19,5.90546498607205,7.95400995850862,97.8577310257244,0.258572131606347,0,0.0226705949999992,4.76882754067632,6.13940694735807,10.0435109507143
20,8.90781078583802,10.6531530558643,97.706502851515,1.17915773868595,0,0.0232994266666999,5.36615345647503,6.72958842925993,10.0648433066667
21,10.81520552955,9.93782910781175,100,18.072522415721,14.3802766929935,0.0239118916666001,6.28470791865688,7.29279425147222,10.0868365616667
22,5.84464816540401,7.57780437038967,99.2572713560666,0.0299070340999532,0,0.0245079266667005,6.41766422247345,7.50377204188514,10.1094746519048
23,5.70202701353901,7.27871058944681,98.5827797775429,0.0112626322144189,0,0.0250874966666998,6.49789427637245,7.64874849903409,10.1327413778571
24,7.948536875851,9.30140049100402,100,5.99016446085245,2.85933412716682,0.0256506049999992,7.01929338262702,8.29921402908744,10.1566204397619
25,6.88164577932605,7.49388049763645,100,4.80824524107306,4.03424524107305,0.026197281666601,7.42933416222573,8.59954115295166,10.1810954716667
26,3.64258337013104,5.26938432475335,99.3244856241531,0.0087284362296793,0,0.0267275849999997,7.10606535994845,8.21602320527234,10.2061500735714
27,3.450338558645,4.76979539436657,98.9607229843777,0.330356040336922,0,0.0272416016667005,6.32642647034944,7.37554353934409,10.2317678433333
28,5.07774163851002,7.34505958362995,98.5348535531212,0.537195853115171,0,0.0277394399999995,5.50678877162945,7.0051478930324,10.2579324057143
29,5.78995139435602,7.71371961129619,98.5895074548341,1.21698085256941,0,0.0282212383333,5.49897494719402,7.02456435601905,10.2846274411905
30,5.79573124453503,7.84186893575418,97.9217872844101,0.195419744363892,0,0.0286871499999997,5.51236126590774,7.10501554834867,10.3118367128571
31,6.30364130029903,8.55436208050151,98.0983448587415,1.47283636149721,0,0.0291373566667001,5.27737618368603,6.99829577541974,10.3395440919047
32,6.83777022093403,9.14504038380418,98.3539866705373,1.6654627176937,0,0.0295720533333004,5.27110824677288,7.23417575915799,10.3677335811905
33,6.71233251649801,8.84374973711923,97.7718060350732,0.382729046803722,0,0.0299914499999989,5.70964383911102,7.74479938949597,10.3963893369047
34,8.31698466464701,9.80085508492627,100,8.27487412440931,3.81758317701903,0.0303957816667015,6.40487899711131,8.46352220243307,10.4254956897619
35,4.600034079149,5.85206158708949,99.5807833004977,0.259174950746602,0,0.0307852883333002,6.33663506005973,8.25023677435586,10.4550371638095
36,4.045750438803,6.87183017993277,99.0917594237333,0.571464184853302,0,0.0311602266666995,6.08746349498073,8.12996685558966,10.4849984933333
37,3.53778470554403,5.44626739749243,98.6848921608375,0.419699105656376,0,0.0315208649999992,5.7648997036963,7.78773806440941,10.5153646392857
38,5.978884803357,8.65101814629885,98.4632718241232,1.02056949492853,0,0.0318674783333002,5.71850591841887,7.80154607380903,10.546120802619
39,5.84887106321304,8.28402527299975,97.8324015864513,0.328694643492088,0,0.0322003533333994,5.57723461017301,7.67854391512268,10.5772524373809
40,7.42497499670202,8.7139484934284,98.2134980533451,1.63964470034078,0,0.0325197816666005,5.67904067877359,7.66000088030971,10.6087452623809
41,9.40318423222203,8.93024784587832,100,10.793253969478,7.61850104949565,0.0328260583334004,5.83421204557002,7.53562841758857,10.6405852697619
