1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	1
15	0
16	0
17	1
19	2
20	3
21	10
22	9
24	9
25	16
26	74
27	54
28	18
29	25
30	21
31	53
32	18
33	21
35	13
36	5
37	0
38	23
39	5
40	10
41	6
42	12
43	7
44	5
45	2
46	1
47	0
48	0
49	0
50	0
51	0
52	0
