1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	2
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	1
20	5
21	7
22	18
23	6
24	21
25	6
26	3
27	15
28	3
29	6
30	1
31	5
32	1
33	8
34	11
35	0
36	0
37	0
38	5
39	0
40	0
41	0
42	1
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
