1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	0
15	10
16	1
17	6
18	1
19	9
20	2
21	15
22	19
23	3
24	10
25	5
26	7
27	174
28	150
29	64
30	63
31	33
32	11
33	16
34	7
35	6
36	10
37	3
38	27
39	1
40	6
41	3
42	2
43	1
44	0
45	2
46	1
47	1
48	1
49	0
50	0
51	0
52	0
