1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	1
20	3
21	5
22	6
23	19
24	15
25	12
26	68
27	33
28	10
29	22
30	22
31	43
32	130
33	19
34	12
35	20
36	5
37	3
38	3
39	1
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
