1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	10
21	6
22	6
23	5
24	0
25	3
26	0
27	1
28	4
29	12
30	22
31	7
32	32
33	44
34	0
35	2
36	31
37	6
38	6
39	5
40	5
41	26
42	3
43	2
44	5
45	10
46	0
47	0
48	0
49	0
50	0
51	0
52	0
