1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	1
21	0
22	12
23	6
24	0
25	4
26	3
27	7
28	19
29	8
30	12
31	23
32	9
34	33
35	73
36	37
37	20
38	18
39	21
40	4
41	7
42	1
43	1
44	1
45	0
46	1
47	0
48	0
49	0
50	0
51	0
52	0
