1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	0
21	3
22	4
23	0
24	3
25	4
26	8
27	4
28	17
29	11
30	28
31	14
32	16
33	41
34	41
35	39
36	14
37	28
38	18
39	17
40	1
41	5
42	0
43	2
44	0
45	2
46	0
47	4
48	0
49	0
50	0
51	0
52	0
