1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1
22	1
23	4
24	4
25	3
26	8
27	30
28	4
29	40
30	76
31	60
32	92
33	61
34	51
35	111
36	28
37	21
38	13
39	30
40	30
41	56
42	22
43	1
44	5
45	2
46	0
47	0
48	0
49	0
50	0
51	0
52	0
