1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	3
21	1
22	0
23	0
24	0
25	1
26	2
27	4
28	20
29	0
30	26
31	12
32	59
33	4
34	12
35	25
36	6
37	10
38	37
39	1
40	15
41	10
42	14
43	0
44	7
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
