1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	1
21	9
22	5
23	4
24	5
25	5
26	6
27	2
28	8
29	2
30	18
31	3
32	1
33	12
34	1
35	3
36	12
37	11
38	22
39	39
40	63
41	39
42	0
43	5
44	9
45	11
46	15
47	0
48	0
49	0
50	0
51	0
52	0
