18	2
19	7
20	11
21	29
22	9
23	4
24	47
25	2
26	2
27	10
28	24
29	22
30	35
31	12
32	8
33	31
34	43
35	17
36	15
37	11
38	1
39	0
40	0
41	2
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
