"DOY","Ta","Tw","SoilMoistureContent","Precipitation","RunOff","deltaD","Taweek","Twweek","Dweek"
1,3.08782348632815,4.00322400124754,100,5.65251175430603,4.81351175430603,0.0109382349999994,3.60071934291297,4.54773431127851,9.78772586761905
2,4.51864013671877,5.20013931308431,100,5.53736354049761,4.84936354049762,0.0097158050000008,3.58526000976565,4.52273737377198,9.79493857309524
3,4.52117309570315,5.24205927239548,100,3.11780349875335,2.33980349875335,0.010577249999999,3.66936209542413,4.57838981835952,9.80306666142857
4,5.25216064453127,6.70392756526265,99.8122992238047,0.602448835707037,0,0.0114291233333308,4.0695739746094,5.10272694318919,9.81210272333333
5,6.25570068359377,5.92341380594801,100,12.5191232655197,11.5275721012268,0.0122707283333394,4.55088849748886,5.31239231536714,9.82203854119048
6,3.7841735839844,4.38527835355221,100,2.06525692192372,1.13825692192373,0.0131014050000005,4.584858921596,5.26737370209003,9.83286511595238
7,1.53948364257815,2.04265059358788,100,6.18171179667115,5.21871179667116,0.0139205216666607,4.13702218191967,4.78581327215401,9.84457269714286
8,0.581658935546898,1.37962627197507,100,5.32483827555552,4.60083827555553,0.0147274833333402,3.7789986746652,4.41101359654366,9.85682159952381
9,2.5089050292969,3.55330346340984,100,1.65601304615848,0.863013046158471,0.0155217383333284,3.49189365931922,4.17575133230445,9.86989992095238
10,2.7716003417969,4.10147052467919,100,1.70513449120335,0.736134491203359,0.0163027650000007,3.24195469447547,4.01281008263069,9.88379617309524
11,3.5026794433594,4.63384619873197,100,2.42284004343674,1.72784004343674,0.0170700866666706,2.99202880859377,3.71708417312631,9.89849827714286
12,3.9088073730469,4.14473027834704,100,1.79339695023373,0.987396950233716,0.0178232600000001,2.65675833565851,3.46298652632617,9.9139936
13,1.91192016601565,2.8885484781351,100,2.96767429972533,2.08367429972535,0.0185618833333301,2.38929356166297,3.24916797269516,9.93026899119048
14,2.57784423828127,3.57886410715181,100,4.1708473872859,3.41184738728592,0.0192855983332993,2.53763078962056,3.46862704606143,9.94731082190476
15,1.88076171875002,2.68625961269548,100,4.84768133901525,4.04668133901527,0.01999408,2.72321690150672,3.65528895187863,9.96510502357142
16,3.7255798339844,5.59446983050677,100,7.37379596102983,6.42779596102983,0.0206870466666995,2.89702758789065,3.94688414717819,9.98363712642856
17,2.7238708496094,3.16571247740461,100,5.12897058797535,4.55997058797536,0.0213642533332994,2.89020908900672,3.81320442613897,10.0028922990476
18,2.21590576171877,4.19415810281091,100,3.61731799785048,2.77831799785048,0.0220254916667013,2.70638427734377,3.75039184100739,10.0228553866667
19,3.50029907226565,4.00144364451258,100,2.05577853193972,1.29677853193974,0.0226705949999992,2.64802594866074,3.72992232188818,10.0435109507143
20,3.80971679687502,5.20594807175108,100,6.3925857830327,5.4155857830327,0.0232994266666999,2.91913975306922,4.06097940669046,10.0648433066667
21,3.0157409667969,3.93742182118644,99.8255301402701,0.487295210405136,0,0.0239118916666001,2.98169642857145,4.11220193726684,10.0868365616667
22,5.8388610839844,8.24333956454791,100,3.72739159502089,2.43168680542604,0.0245079266667005,3.54713919503351,4.90607050181719,10.1094746519048
23,5.80056152343752,7.34757487778023,99.8690043691578,0.730506553736632,0,0.0250874966666998,3.84356515066967,5.15651407999911,10.1327413778571
24,9.40651855468752,11.4922658097454,100,3.92693291360047,2.1284394673371,0.0256506049999992,4.79822910853797,6.34602169890494,10.1566204397619
25,8.7473083496094,8.33270181244641,99.9703659172566,0.525548875884851,0,0.026197281666601,5.73128662109377,6.93724222885287,10.1810954716667
26,5.60198364257815,6.9851972293862,100,16.816720017232,15.8602688931169,0.0267275849999997,6.03152727399556,7.36349274097767,10.2061500735714
27,2.17299804687502,4.35694939674895,99.5215933910318,0.335390086547704,0,0.0272416016667005,5.79771030970984,7.24220721597736,10.2317678433333
28,3.28847656250002,4.78155971908288,99.8155183712145,1.257887470274,0,0.0277394399999995,5.83667253766743,7.36279834424828,10.2579324057143
29,4.42806396484377,6.15126535034336,100,3.72963731933851,2.59891487616019,0.0282212383333,5.63513009207591,7.06393059936192,10.2846274411905
30,2.9695983886719,4.55521575931425,100,9.97558527160436,9.04158527160436,0.0286871499999997,5.2307067871094,6.66502215386678,10.3118367128571
31,0.166040039062523,2.48646328215759,100,11.0327404399868,10.0917404399868,0.0291373566667001,3.9106384277344,5.37847893563995,10.3395440919047
32,0.444940185546898,3.5957956764108,100,4.95758758916054,3.85458758916053,0.0295720533333004,2.72458583286833,4.70177805906343,10.3677335811905
33,3.3308044433594,5.52411623987841,100,2.58827894867864,1.66427894867863,0.0299914499999989,2.40013166155136,4.49305220341946,10.3963893369047
34,5.86663208007815,7.99444657564904,100,13.2987755932845,12.1377755932845,0.0303957816667015,2.92779366629467,5.01269465754805,10.4254956897619
35,3.4555603027344,4.04009056416778,100,10.8250780613162,10.1500780613162,0.0307852883333002,2.95166277204243,4.90677049256018,10.4550371638095
36,3.5407653808594,6.07617500535084,99.7148494314433,0.677274147165008,0,0.0311602266666995,2.82490583147324,4.89604330041839,10.4849984933333
37,4.90822753906252,6.0681365513128,99.6600031093181,0.773730516812066,0,0.0315208649999992,3.10185285295761,5.11217484213247,10.5153646392857
38,6.01079711914065,7.16372450360712,99.3519363298891,0.544899830856593,0,0.0318674783333002,3.93681815011163,5.78035501662526,10.546120802619
39,6.55776367187502,8.70576288945388,98.9059827825506,0.545069678992149,0,0.0322003533333994,4.81007864815851,6.51035033277427,10.5772524373809
40,9.4853454589844,10.6250437438832,100,60.6667366810143,58.2147108548401,0.0325197816666005,5.68929879324779,7.23905426191781,10.6087452623809
41,2.97393188476565,3.13796322641918,100,3.18128877552226,2.73828877552225,0.0328260583334004,5.27605590820315,6.54527092631354,10.6405852697619
42,4.0953308105469,6.92844291611594,100,11.0108841909096,9.84788419090958,0.0331194883333001,5.36745169503351,6.95789269087757,10.6727587342857
43,0.779992675781273,3.81178763678828,100,10.3050762845669,9.21907628456688,0.0334003749999994,4.97305559430806,6.63440878108291,10.70525222
44,0.315484619140648,3.69640935532499,100,9.93268840829842,8.85168840829843,0.033669025,4.31694946289065,6.29559061022751,10.7380525857143
45,0.758020019531273,4.54085198529049,100,10.928804113064,9.80980411306399,0.0339257499999999,3.56655273437502,5.92089453618228,10.7711469902381
46,1.67421875000002,6.03481894076989,100,4.25314246967901,2.954142469679,0.0341708516667012,2.86890345982145,5.53933111494171,10.8045228945238
47,2.12282714843752,4.01383354455861,100,3.17175836244132,2.35775836244133,0.03440464,1.81711512974333,4.5948725150382,10.8381680642857
48,1.76571044921877,2.97528568280304,100,5.55115366296377,4.87215366296377,0.0346274233332995,1.64451206752234,4.57163286595018,10.8720705719048
49,0.980859375000023,4.19872903321086,100,4.81276438222267,3.57676438222268,0.0348394983332998,1.19958757672993,4.18167373982088,10.9062187952381
50,-0.599554443359352,-2.12411528343561,100,3.34751166519709,2.9155116651971,0.0350411683334002,1.0025094168527,3.33368760836032,10.9406014176191
51,-0.491430664062477,-1.93743103809117,100,4.62264251837041,4.17664251837041,0.0352327250000002,0.88723580496654,2.52885326644373,10.9752074257143
52,0.821191406250023,5.10970774082282,100,3.43246974807698,2.19146974807697,0.0354144616665995,0.896260288783504,2.61011837437692,11.0100261069048
53,2.22854003906252,6.80088586519034,100,5.49418036825955,4.10318036825956,0.0355866583334006,0.975449044363861,2.71955650643698,11.0450470461905
54,0.909082031250023,5.15946215493573,100,8.08656841400079,6.77956841400081,0.0357495950000004,0.802056884765647,2.88321773649086,11.0802601219048
55,0.349023437500023,5.28281999563146,100,6.02809923293535,4.62709923293534,0.035903545,0.599673025948683,3.21286549546635,11.1156555007143
56,0.569207763671898,4.75857434623743,100,5.28639975527767,4.03039975527767,0.0360487733332988,0.540865652901808,3.29284339732729,11.1512236330953
57,1.1613708496094,5.94349917101743,100,6.31085131317377,4.91085131317377,0.0361855349999995,0.792426409040201,4.44535974796343,11.1869552464286
58,1.3792663574219,5.99667746040202,100,3.69414447050076,2.35214447050075,0.0363140800000004,1.05966884068083,5.57880381917675,11.2228413390476
59,1.99886474609377,5.93483287596339,100,1.7921103790286,0.453110379028601,0.0364346483332998,1.22790788922993,5.69667883848254,11.2588731726191
60,3.49810180664065,8.13384881805819,99.7983942159998,1.31059132399969,0,0.0365474783334001,1.40927385602681,5.88710211746366,11.2950422661905
61,3.26479492187502,4.13753657108621,100,6.22884836047888,5.20543968447856,0.0366527866666004,1.74580426897324,5.7411127483423,11.3313403871429
62,1.63131103515627,5.81181317593637,100,4.29410320066381,2.86810320066382,0.0367507933334004,1.92898821149556,5.81668320267158,11.3677595435714
63,0.875115966796898,5.96919202333171,100,7.58540845708922,6.12840845708922,0.0368417016665994,1.97268938337056,5.98962858511362,11.4042919754762
64,0.866357421875023,6.46916449141019,100,6.57420750940219,5.06020750940218,0.0369257083334009,1.93054460797993,6.06472363088401,11.4409301464286
65,1.36870727539065,6.42259647651937,100,2.99291259580059,1.63491259580059,0.0370029983332998,1.92903616768975,6.12556920461506,11.4776667342857
66,1.71743164062502,6.7425097748932,100,3.50389127561357,2.09589127561358,0.0370737533332992,1.88883143833708,6.24095161874789,11.5144946228571
67,1.8215270996094,6.57121375852323,100,3.37609490088653,1.97309490088654,0.0371381350000011,1.64932076590404,6.01771803881433,11.5514068909524
68,1.95284423828127,5.96061997628917,99.9440618302268,1.2320927453402,0,0.0371963016666985,1.46189923967636,6.27815852527189,11.5883968040476
69,5.18474731445315,8.80316348554474,100,25.025533977896,23.4916267232362,0.0372484016667016,1.96953299386163,6.70549428378737,11.6254578040476
70,4.92070922851565,6.96476393913426,100,4.44885736214928,3.44385736214929,0.0372945699999985,2.54747488839288,6.84771884318774,11.6625834995238
71,4.34761962890627,8.23758788792291,100,3.05501635011751,1.7020163501175,0.0373349350000005,3.04479806082592,7.10035075697527,11.6997676559524
72,5.66018066406252,10.2564263725609,98.8970504399583,0.2095756599374,0,0.0373696133333006,3.65786568777904,7.64804074212406,11.7370041859524
73,6.74288330078127,11.0957539163148,98.0862065029592,0.697734094501357,0,0.0373987099999997,4.37578735351565,8.26993276232714,11.7742871383333
74,6.92513427734377,10.0495522221819,100,8.82311360328458,4.75542335772334,0.0374223199999992,5.10487409319199,8.76683825713553,11.8116106885714
75,8.66347656250002,13.7864513414344,98.3890971818114,0.140645772717107,0,0.0374405283333008,6.06353585379466,9.88481416644199,11.8489691283333
76,5.37581787109377,10.2571222918973,97.1572944910686,0.276295963885786,0,0.0374534166667004,6.09083164760047,10.0925225673495,11.8863568559524
77,6.39205322265627,12.1016745148605,95.5810226038441,0.0435921691632757,0,0.0374610416666989,6.30102364676341,10.8263669353104,11.9237683652381
78,10.4422546386719,15.0251348020389,93.2453652986511,0.0185140422104269,0,0.0374634666666012,7.17168579101565,11.7960164944698,11.9611982361905
79,13.9193054199219,16.6328263261462,100,15.4411405674182,3.31618851539483,0.0374607283334001,8.35156075613842,12.7069307735534,11.9986411235714
80,15.4616638183594,17.1858735392078,99.6092293746167,0.666844061925076,0,0.0374528683332986,9.59710083007815,13.5769478625381,12.0360917478571
81,15.7942749023438,17.2053056764989,100,11.9263248052448,10.2381688671699,0.037439908333301,10.8641209193639,14.599198356012,12.0735448847619
82,14.4005065917969,17.0856492245512,100,5.89165574638173,4.14565574638172,0.0374218633333996,11.6836966378348,15.0705123393144,12.1109953552381
83,14.0410095214844,14.5402942048087,100,26.7170456936583,26.4680456936583,0.0373987366665993,12.9215811593192,15.6823940411589,12.1484380142857
84,16.2873168945313,16.9949469163023,100,13.2911678520031,12.4351678520031,0.0373705283334012,14.3351902553014,16.3814329556506,12.1858677428571
85,12.3717895507813,13.1141826608263,100,42.643363121897,42.372363121897,0.0373372166666002,14.6108380998884,16.1084397926202,12.2232794357143
86,6.33318481445315,9.38389131762061,99.569350557392,0.782025836087996,0,0.0372987833333998,13.5271065848215,15.0728776485451,12.2606679935714
87,5.29171142578127,9.51165536867913,98.8291667429251,0.66272427829972,0,0.0372551883332992,12.0742562430246,13.976560767041,12.2980283114286
88,6.29934082031252,10.2882042585955,100,11.8913703772705,8.42412049165821,0.0372063899999997,10.7178370884487,12.9884034216262,12.3353552695238
89,6.01079711914065,8.4227257014347,100,25.159033248201,24.489033248201,0.0371523383332999,9.51930716378351,11.7508429183239,12.3726437240476
90,7.62578735351565,11.5968781771991,99.3915481736605,0.664322260490735,0,0.0370929666667017,8.60284685407369,11.3303549143797,12.4098884971429
91,10.0905090332031,15.5239385334283,97.662114577793,0.0388496061987098,0,0.0370282033332998,7.71758858816966,11.1202108596834,12.4470843666667
92,13.5899597167969,18.8537900047328,98.8951809544319,5.62259956495836,0,0.0369579666666997,7.89161289760046,11.9401547659557,12.484226057619
93,12.9007507324219,13.889160946305,100,41.1963294027373,39.0471008343851,0.0368821700000002,8.82983660016743,12.5837647129106,12.5213082323809
94,11.6736389160156,16.9186566955804,100,6.31373113719746,3.15473113719747,0.0368007116667002,9.74154052734376,13.6419077596108,12.5583254819048
95,7.47103271484377,13.2124295543628,100,2.74396916211117,0.135969162111166,0.0367134833332994,9.90892508370537,14.0596542304347,12.5952723161905
96,9.7861267089844,16.1070363363677,97.9868348222832,0.0602522334247624,0,0.0366203699999996,10.4482578822545,15.157412892568,12.632143155
97,13.2153564453125,19.3339358717682,95.2155014889498,6.84583851483806e-15,0,0.0365212449999994,11.2467677525112,16.262706848935,12.6689323192857
98,14.3624206542969,19.8036979666432,92.6085438557278,0.149563550166931,0,0.0364159766667012,11.8570408412389,16.87410105368,12.7056340226191
99,15.808251953125,20.5238636852897,90.0947045497221,0.361241040991445,0,0.0363044249999991,12.1739397321429,17.1126830080453,12.7422423628572
100,15.52236328125,19.2441237629052,100,18.4893215191551,0.50037834373822,0.036186438333301,12.5484558105469,17.877677696131,12.7787513128572
101,10.2880187988281,15.0294187973748,99.027445490369,1.55016823555343,0,0.0360618600000002,12.3505100795201,17.6077865678159,12.8151547126191
102,7.54335937500002,10.5758487427425,98.32617469652,1.14009380922653,0,0.0359305283332993,12.3608424595424,17.2311321661559,12.8514462616667
103,9.03609619140627,13.3146887842835,96.6456413982676,0.0692000526214542,0,0.0357922716667005,12.2536952427455,16.832225373001,12.8876195109524
104,12.9542175292969,18.4230534939568,93.7449747316011,1.95589027187271e-13,0,0.0356469083333,12.2163896833147,16.702099319028,12.923667855
105,14.4413696289063,19.3893113297427,90.7029747316188,2.65418885752878e-11,0,0.035494258333399,12.2276681082589,16.6429012280422,12.959584525
106,16.3035522460938,20.4500510074127,92.9446339974611,7.92548889876343,0,0.0353341283333002,12.2984252929688,16.632356559774,12.9953625811905
107,9.4638610839844,15.498338040787,90.8890776495191,0.173665478087059,0,0.0351663200000001,11.4329249790737,16.0972443137571,13.0309949061905
108,14.0060668945313,19.2467948841051,93.1128474563276,7.83865471021272,0,0.0349906349999998,11.9640747070313,16.6997266118615,13.0664741990476
109,12.2010131835938,15.1408809434785,92.329916142382,2.1216030290816,0,0.0348068616667003,12.6294538225447,17.3518740691095,13.1017929680952
110,11.4680419921875,17.3834246613656,89.4664435483957,0.00479110902062985,0,0.0346147900000009,12.9768746512277,17.9331220515498,13.1369435254762
111,12.0118347167969,18.2368127047357,86.5259088610451,0.0221979689740692,0,0.0344142016665998,12.8422485351563,17.9065162245182,13.1719179819048
112,11.364404296875,17.3143030045391,84.1417121966471,0.0057050034030226,0,0.0342048783333997,12.4026820591518,17.6100864637748,13.2067082411905
113,15.668115234375,20.6212246057309,83.9250336406122,4.23198216594756,0,0.0339865933332995,12.311905343192,17.6345398349631,13.2413059954762
114,14.1823669433594,16.6593541179057,88.6023659396336,8.54899844853207,0,0.0337591233333008,12.985977608817,17.8003992745515,13.2757027216667
115,15.246728515625,16.6116282086895,100,26.1343404417858,8.32688935123613,0.0335222349999995,13.1632149832589,17.4239468923493,13.3098896764286
116,12.1922241210938,14.5061600913145,100,5.88333932682872,4.69133932682871,0.0332757016666996,13.1619594029018,17.3332724848973,13.3438578940476
117,16.1344848632813,22.081219440916,96.6641616256085,0.00224243841273619,0,0.0330192900000004,13.8285940987723,18.0043860248331,13.3775981830952
118,18.22353515625,22.6411017557328,96.9312585556032,5.29664539499208,0,0.0327527683332995,14.7159798758371,18.6335701749755,13.4111011245238
119,15.4191833496094,16.9331989676669,100,13.1680528284051,7.46794066180993,0.0324759066667006,15.2952340262277,18.5791267411366,13.44435707
120,13.1054321289063,19.6394565838848,96.9085657443985,0.0668486165977811,0,0.0321884699999995,14.9291364397322,18.4388741665872,13.4773561407143
121,12.2451110839844,18.2058959656841,94.4285968782146,0.184046700724139,0,0.0318902366667011,14.6523856026786,18.6598087162698,13.510088227619
122,13.6317993164063,16.0764706396011,100,49.5306390803307,39.7315343976526,0.0315809733333001,14.4216814313616,18.5833576349715,13.5425429914286
123,13.5674987792969,17.1844234559013,100,4.05244063585997,1.73044063585996,0.0312604616666992,14.6181492396764,18.9659666870553,13.5747098638095
124,16.0879150390625,22.0905223779228,96.9075498514182,0.0533247771272727,0,0.0309284833332999,14.6114964076451,18.9672956780563,13.6065780495238
125,19.1825805664063,23.9447914225507,93.0610373881961,0.00523130516683068,0,0.030584825,14.7485028948103,19.1535370590302,13.6381365290476
126,19.4322448730469,23.766636424817,89.0400021673227,0.0024471686899119,0,0.0302292800000004,15.3217973981585,20.1297424100517,13.6693740619048
127,17.6331115722656,21.3906446473694,94.0849594473327,11.077435920015,0,0.0298616466666992,15.9686087472098,20.3799121334066,13.7002791914286
128,15.7142883300781,19.5542412826078,100,20.9248988539912,9.14933802499024,0.0294817383333008,16.4642054966518,20.5725328929672,13.7308402497619
129,16.002099609375,17.2409083813756,100,26.6638788161799,25.9818788161799,0.0290893666666996,16.8028198242188,20.7388811417921,13.7610453642857
130,13.3203063964844,15.5753624782249,100,2.27241398533806,1.24341398533807,0.0286843650000002,16.7675066266741,20.5090152878383,13.790882465
131,17.3063598632813,23.4001306654718,96.322,1.51102698082195e-14,0,0.0282665683333008,16.9415701729911,20.6961021860596,13.8203392921429
132,18.5716491699219,23.6828068496609,92.6622472382087,0.0713708573130134,0,0.0278358316666996,16.8542942592076,20.6586758185039,13.8494034059524
133,19.0658813476563,23.1957774379412,90.092090454746,0.354764824805898,0,0.0273920133332997,16.8019566127232,20.5771245346645,13.8780621959524
